1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1419	-0.471607	34.366561	84.040596	0.000948	0.8
1420	-0.468085	34.407484	83.978526	0.001170	0.9
1421	-0.453569	34.061827	84.505710	0.000550	1.0
1422	-0.473295	33.950487	84.676934	0.000613	0.8
1423	-0.472436	33.867849	84.804469	0.001157	0.9
1424	-0.471146	33.969763	84.647241	0.001237	0.8
1425	-0.462215	33.530419	85.329232	0.001559	0.8
1426	-0.462175	33.055544	86.078845	0.000779	0.8
1427	-0.460199	33.261056	85.752824	0.000647	1.0
1428	-0.452247	33.133153	85.955437	0.001053	0.9
1429	-0.460352	32.999311	86.168485	0.000806	0.8
1430	-0.449414	32.751611	86.565569	0.000577	0.8
1431	-0.423538	32.769614	86.536586	0.000839	0.7
1432	-0.471975	32.644293	86.738747	0.000458	0.8
1433	-0.456169	32.749830	86.568438	0.000772	0.8
1434	-0.472110	32.571464	86.856667	0.001137	0.8
1435	-0.440599	32.330384	87.249303	0.001261	0.8
1436	-0.453075	32.430424	87.085941	0.001875	0.8
1437	-0.465645	31.944411	87.885364	0.000908	0.8
1438	-0.471500	31.796240	88.132010	0.001021	0.8
1439	-0.449439	31.976192	87.832640	0.000625	0.8
1440	-0.468141	32.161093	87.527147	0.001320	0.9
1441	-0.468721	32.377801	87.171796	0.000732	0.8
1442	-0.461388	32.006650	87.782170	0.001031	0.9
1443	-0.448479	32.207594	87.450653	0.000454	0.8
1444	-0.457630	32.009562	87.777348	0.000856	0.8
1445	-0.449696	32.117622	87.598779	0.000814	0.7
1446	-0.462511	31.871191	88.007073	0.000622	0.8
1447	-0.468462	31.950779	87.874793	0.001182	0.8
1448	-0.457072	31.715200	88.267497	0.001004	0.7
1449	-0.457802	31.311595	88.948517	0.001028	0.8
1450	-0.475106	31.206598	89.127409	0.000800	0.8
1451	-0.472089	31.142645	89.236723	0.001613	0.8
1452	-0.476981	31.007072	89.469348	0.000947	0.8
1453	-0.458859	31.581216	88.492415	0.001617	0.8
1454	-0.457907	32.207085	87.451488	0.001144	0.8
1455	-0.451790	33.057647	86.075496	0.000593	0.8
1456	-0.450468	33.049386	86.088653	0.001042	0.8
1457	-0.451103	33.103236	86.002967	0.001575	0.8
1458	-0.457650	32.745201	86.575893	0.000728	0.9
1459	-0.461563	32.616592	86.783561	0.000721	0.8
1460	-0.459627	32.530456	86.923204	0.000944	0.8
1461	-0.445023	32.231655	87.411124	0.000784	0.8
1462	-0.461155	32.405778	87.126131	0.001368	0.8
1463	-0.456535	32.096110	87.634268	0.002313	0.9
1464	-0.484219	32.653675	86.723581	0.000937	0.8
1465	-0.457224	33.589669	85.236618	0.001179	0.7
1466	-0.460215	33.553284	85.293468	0.000427	0.8
1467	-0.462765	33.351228	85.610555	0.001272	0.8
1468	-0.458957	33.129769	85.960810	0.000959	0.8
1469	-0.460400	33.746551	84.992364	0.002276	0.8
1470	-0.463052	33.341180	85.626385	0.001057	0.8
1471	-0.445307	32.848832	86.409280	0.000424	0.8
1472	-0.449877	32.748042	86.571317	0.001006	0.8
1473	-0.461790	32.740248	86.583873	0.000744	0.8
1474	-0.475098	32.885720	86.350127	0.000921	0.8
1475	-0.471867	32.644723	86.738052	0.001298	0.8
1476	-0.471762	32.715914	86.623096	0.000939	0.8
1477	-0.449211	32.346845	87.222381	0.000873	0.8
1478	-0.481913	32.032255	87.739788	0.001069	0.8
1479	-0.473724	31.657030	88.365007	0.001432	0.8
1480	-0.471496	32.337575	87.237540	0.000651	0.8
1481	-0.467666	32.304787	87.291200	0.001235	0.9
1482	-0.467192	32.132101	87.574906	0.001182	0.9
1483	-0.464751	32.389862	87.152104	0.000541	0.8
1484	-0.469577	32.325866	87.256695	0.001915	0.8
1485	-0.469546	32.356736	87.206212	0.002111	0.8
1486	-0.471296	33.354384	85.605584	0.000712	0.8
1487	-0.474619	33.027845	86.122976	0.001029	0.8
1488	-0.453244	33.289420	85.708022	0.001303	0.8
1489	-0.454133	32.997067	86.172065	0.001110	0.8
1490	-0.446949	32.578495	86.845269	0.000548	0.8
1491	-0.473922	32.522424	86.936249	0.001336	0.8
1492	-0.451655	32.248663	87.383204	0.000695	0.8
1493	-0.478239	32.732958	86.595620	0.001279	0.9
1494	-0.467833	32.662507	86.709307	0.001461	0.9
1495	-0.454373	33.493980	85.386291	0.000526	0.8
1496	-0.456408	33.395925	85.540209	0.000552	1.0
1497	-0.462148	33.335206	85.635799	0.002070	0.9
1498	-0.464041	33.304594	85.684073	0.001741	0.8
1499	-0.448793	34.293273	84.151987	0.001179	0.8
1500	-0.476736	33.941708	84.690465	0.001350	0.8
1501	-0.446959	33.890071	84.770137	0.001908	0.8
1502	-0.475818	33.397384	85.537914	0.001299	0.8
1503	-0.459095	33.198560	85.851705	0.001123	0.8
1504	-0.448688	32.832317	86.435788	0.001574	0.8
1505	-0.455452	32.957036	86.235997	0.001103	0.8
1506	-0.459657	33.702422	85.060928	0.000878	0.8
1507	-0.456527	34.077956	84.480964	0.002063	0.8
1508	-0.460220	33.650536	85.141686	0.001727	0.8
1509	-0.454369	33.148612	85.930897	0.000876	0.8
1510	-0.458046	32.856346	86.397224	0.001448	0.9
1511	-0.478628	33.458523	85.441884	0.000902	0.8
1512	-0.456858	34.090307	84.462024	0.000886	0.8
1513	-0.471304	33.916345	84.729579	0.000433	0.9
1514	-0.459227	33.793916	84.918894	0.000653	0.9
1515	-0.467079	33.657809	85.130357	0.001203	0.8
1516	-0.470388	33.447481	85.459212	0.001128	0.8
1517	-0.454347	33.164051	85.906403	0.001883	0.8
1518	-0.479093	34.074804	84.485799	0.001537	0.7
1519	-0.467547	33.619774	85.189638	0.000592	0.8
1520	-0.455498	33.920461	84.723229	0.000320	0.8
1521	-0.456314	33.876140	84.791655	0.000524	0.8
1522	-0.474504	33.821381	84.876351	0.001797	0.8
1523	-0.449108	34.096973	84.451804	0.001613	0.8
1524	-0.457068	33.598115	85.223432	0.000357	0.8
1525	-0.455082	33.549474	85.299425	0.001184	0.8
1526	-0.467520	33.441570	85.468490	0.001016	0.8
1527	-0.469297	33.705259	85.056517	0.001441	0.9
1528	-0.486655	33.468630	85.426030	0.001750	0.9
1529	-0.449173	32.976725	86.204541	0.000620	0.8
1530	-0.461742	33.351574	85.610009	0.000730	0.8
1531	-0.481609	33.215140	85.825451	0.000683	0.8
1532	-0.442078	33.201239	85.847462	0.001244	0.8
1533	-0.465808	33.211882	85.830609	0.000880	0.8
1534	-0.468834	32.845386	86.414810	0.001080	0.8
1535	-0.467498	32.969956	86.215352	0.000420	0.8
1536	-0.456308	33.075052	86.047791	0.000951	0.8
1537	-0.467990	33.056463	86.077382	0.001539	0.8
1538	-0.466077	32.605791	86.801047	0.002177	0.8
1539	-0.464421	33.532198	85.326449	0.001310	3.4
1540	-0.470291	34.348704	84.067709	0.000377	1.1
1541	-0.469428	34.491746	83.851007	0.000715	0.9
1542	-0.458665	34.400888	83.988523	0.001407	0.8
1543	-0.451049	34.314792	84.119250	0.001278	0.8
1544	-0.452054	34.863371	83.293198	0.000795	0.8
1545	-0.475552	34.523554	83.802971	0.000893	0.8
1546	-0.449062	34.623926	83.651750	0.000749	0.8
1547	-0.457381	34.905051	83.231098	0.000463	0.8
1548	-0.502645	35.014884	83.067899	0.001096	0.8
1549	-0.485844	35.020880	83.059008	0.000538	0.8
1550	-0.486812	34.942869	83.174833	0.001271	0.8
1551	-0.470801	35.142069	82.879717	0.001579	0.9
1552	-0.472823	36.006692	81.622676	0.002275	1.1
1553	-0.476911	35.504497	82.348114	0.001375	0.8
1554	-0.453752	36.430943	81.019718	0.000973	0.8
1555	-0.461871	36.087602	81.506993	0.001286	0.9
1556	-0.449196	36.598765	80.783656	0.000712	0.8
1557	-0.441416	36.407205	81.053220	0.000639	0.8
1558	-0.451001	36.390895	81.076255	0.000750	0.9
1559	-0.462319	36.269028	81.248782	0.000956	0.8
1560	-0.472174	36.381896	81.088969	0.000912	1.0
1561	-0.458423	36.363715	81.114670	0.000776	1.0
1562	-0.466138	36.073168	81.527606	0.001038	0.8
1563	-0.454097	35.798596	81.921722	0.002058	0.8
1564	-0.455359	35.327462	82.606932	0.000706	0.9
1565	-0.454958	34.967407	83.138367	0.001262	0.9
1566	-0.459918	34.987444	83.108613	0.000621	0.8
1567	-0.463817	34.890012	83.253495	0.001727	0.8
1568	-0.464381	34.715515	83.514239	0.000912	0.8
1569	-0.470709	35.291107	82.660282	0.000568	0.8
1570	-0.460251	35.482928	82.379560	0.000962	0.8
1571	-0.444286	35.701873	82.061465	0.001154	0.8
1572	-0.468284	35.694856	82.071622	0.000905	0.8
1573	-0.462752	35.797962	81.922637	0.000611	0.8
1574	-0.442414	35.665678	82.113883	0.000970	0.7
1575	-0.464470	35.526955	82.315398	0.001800	0.9
1576	-0.475340	35.868771	81.820633	0.001201	0.9
1577	-0.449463	36.432015	81.018205	0.000686	0.9
1578	-0.483619	36.087091	81.507723	0.000596	0.9
1579	-0.479638	36.089992	81.503581	0.001120	0.8
1580	-0.455624	35.798281	81.922176	0.000776	0.8
1581	-0.482322	35.679405	82.093995	0.000531	1.0
1582	-0.461644	35.614902	82.187527	0.002477	0.8
1583	-0.461156	36.134809	81.439648	0.000820	0.8
1584	-0.463249	36.799462	80.503151	0.000525	0.8
1585	-0.468487	36.592439	80.792529	0.001206	0.8
1586	-0.474060	36.747542	80.575530	0.001244	0.8
1587	-0.460897	36.363984	81.114289	0.000720	0.8
1588	-0.478120	36.432801	81.017097	0.001230	0.8
1589	-0.465113	36.062882	81.542302	0.000940	0.8
1590	-0.467586	35.727759	82.024019	0.001045	0.8
1591	-0.486194	36.045625	81.566969	0.001298	0.8
1592	-0.469671	35.628181	82.168254	0.001205	0.9
1593	-0.457972	35.762639	81.973616	0.000377	0.8
1594	-0.481385	35.713134	82.045171	0.001095	0.8
1595	-0.469068	35.578393	82.240561	0.001785	0.9
1596	-0.465443	35.104078	82.935839	0.001171	1.1
1597	-0.468859	34.868976	83.284842	0.000532	0.8
1598	-0.461194	34.884141	83.262241	0.000990	0.9
1599	-0.478995	34.794438	83.396105	0.000902	0.8
1600	-0.476326	34.451883	83.911286	0.000413	0.8
1601	-0.450116	34.434190	83.938068	0.000753	0.8
1602	-0.455994	34.311685	84.123975	0.000857	0.8
1603	-0.454255	34.091773	84.459775	0.000739	0.8
1604	-0.460595	33.822957	84.873912	0.000660	0.8
1605	-0.465311	33.660791	85.125712	0.000608	0.8
1606	-0.459423	33.570679	85.266280	0.000954	0.8
1607	-0.451599	33.314944	85.667745	0.001008	1.0
1608	-0.471076	32.971703	86.212561	0.000900	1.0
1609	-0.465098	32.811266	86.469603	0.001329	0.9
1610	-0.474054	32.513494	86.950756	0.000670	0.8
1611	-0.472616	32.488365	86.991607	0.001046	0.8
1612	-0.446393	32.344280	87.226574	0.000770	0.8
1613	-0.472963	32.637847	86.749171	0.000824	1.0
1614	-0.477528	32.383547	87.162413	0.000841	0.9
1615	-0.451195	32.132821	87.573720	0.001040	0.7
1616	-0.448450	32.458158	87.040762	0.000476	0.8
1617	-0.465346	32.606597	86.799742	0.001086	0.8
1618	-0.479736	32.618639	86.780249	0.000947	0.8
1619	-0.468464	32.966482	86.220903	0.001709	0.7
1620	-0.481843	32.529820	86.924238	0.001010	0.8
1621	-0.456802	33.354032	85.606139	0.001436	0.8
1622	-0.449179	32.920187	86.294931	0.001697	0.8
1623	-0.457743	33.617675	85.192912	0.000894	0.8
1624	-0.461262	33.171477	85.894627	0.001402	0.9
1625	-0.467815	32.832440	86.435592	0.001054	0.8
1626	-0.484760	32.377033	87.173051	0.001841	0.9
1627	-0.463069	33.268209	85.741521	0.001143	0.9
1628	-0.464900	32.796696	86.493022	0.000754	1.0
1629	-0.476767	32.589112	86.828062	0.000863	0.9
1630	-0.468578	32.331558	87.247382	0.000807	0.8
1631	-0.451247	32.526072	86.930325	0.001133	0.8
1632	-0.474245	32.171942	87.509288	0.000825	0.8
1633	-0.458892	32.204681	87.455440	0.001568	0.7
1634	-0.473415	32.476197	87.011400	0.001349	0.9
1635	-0.451384	32.947067	86.251933	0.000776	0.9
1636	-0.460959	33.271165	85.736850	0.001431	0.8
1637	-0.469789	33.402934	85.529188	0.001260	0.9
1638	-0.446082	34.033462	84.549265	0.000982	0.8
1639	-0.459366	33.656250	85.132785	0.001022	0.8
1640	-0.451440	33.294818	85.699500	0.001800	0.8
1641	-0.456633	32.847982	86.410644	0.001053	0.8
1642	-0.474739	32.751251	86.566148	0.001375	0.8
1643	-0.469385	32.359434	87.201802	0.000816	0.8
1644	-0.438560	32.437076	87.075100	0.000977	0.8
1645	-0.501136	32.120654	87.593778	0.000534	0.9
1646	-0.449150	31.968365	87.845618	0.000778	0.8
1647	-0.480323	31.949362	87.877146	0.000563	0.8
1648	-0.462460	31.861287	88.023562	0.001594	0.8
1649	-0.461755	31.567268	88.515895	0.001189	0.8
1650	-0.461513	31.101269	89.307590	0.000830	0.8
1651	-0.456546	30.855829	89.730295	0.000630	0.8
1652	-0.479919	30.772560	89.874613	0.000414	0.8
1653	-0.466731	30.729255	89.949851	0.000800	0.8
1654	-0.485425	30.685863	90.025367	0.000904	0.8
1655	-0.445886	30.515846	90.322477	0.001018	0.8
1656	-0.481486	30.654438	90.080136	0.001692	0.8
1657	-0.462045	31.472050	88.676519	0.001510	0.8
1658	-0.468767	30.996538	89.487474	0.001671	0.8
1659	-0.462928	30.507042	90.337915	0.000781	0.8
1660	-0.470457	30.169653	90.933561	0.001579	0.8
1661	-0.461354	29.758657	91.669857	0.001078	1.0
1662	-0.477573	29.858707	91.489523	0.001281	0.8
1663	-0.466447	29.811728	91.574110	0.000498	0.8
1664	-0.465418	29.615070	91.929909	0.001197	0.8
1665	-0.458134	29.483864	92.168832	0.000660	0.8
1666	-0.461047	29.810949	91.575515	0.001112	0.8
1667	-0.469406	29.562098	92.026221	0.000563	0.8
1668	-0.458821	29.600121	91.957068	0.000488	0.9
1669	-0.480032	29.479543	92.176721	0.000514	0.9
1670	-0.487408	29.374300	92.369299	0.001036	0.8
1671	-0.465639	29.213818	92.664509	0.000860	0.8
1672	-0.470418	29.462003	92.208762	0.000694	0.8
1673	-0.468472	29.295851	92.513373	0.000740	0.8
1674	-0.449275	29.163015	92.758355	0.001613	0.8
1675	-0.456582	29.620204	91.920586	0.000859	0.8
1676	-0.449189	29.514229	92.113428	0.001523	0.8
1677	-0.474936	30.141175	90.984198	0.002209	0.8
1678	-0.466997	30.265986	90.762690	0.000329	0.9
1679	-0.466249	30.186548	90.903547	0.000871	0.9
1680	-0.465226	30.164381	90.942931	0.001150	0.8
1681	-0.466126	29.963850	91.300771	0.001787	0.8
1682	-0.460005	29.884332	91.443449	0.000900	0.8
1683	-0.471823	29.457354	92.217257	0.000887	0.8
1684	-0.462515	29.139503	92.801854	0.000834	0.8
1685	-0.478624	29.008569	93.044830	0.001583	0.8
1686	-0.467094	29.328967	92.452499	0.001095	0.8
1687	-0.452481	29.284618	92.534038	0.000651	0.8
1688	-0.460860	29.009686	93.042752	0.000757	0.8
1689	-0.476158	28.965426	93.125171	0.000891	0.8
1690	-0.489592	28.771760	93.487527	0.001573	0.8
1691	-0.474426	29.394057	92.333085	0.001018	0.8
1692	-0.462816	28.964789	93.126358	0.001048	0.8
1693	-0.466156	29.231624	92.631662	0.001153	0.8
1694	-0.470686	29.813853	91.570281	0.000658	0.8
1695	-0.455994	29.895951	91.422573	0.001791	0.8
1696	-0.477980	29.840431	91.522410	0.000843	0.9
1697	-0.463953	29.412678	92.298981	0.000737	0.8
1698	-0.461011	29.513561	92.114645	0.001345	0.8
1699	-0.452506	29.176741	92.732982	0.002346	0.8
1700	-0.473508	28.681927	93.656568	0.000994	0.8
1701	-0.466993	29.213800	92.664542	0.000607	0.8
1702	-0.465315	28.980435	93.097204	0.000845	0.8
1703	-0.456614	29.131133	92.817347	0.001389	0.8
1704	-0.477288	28.727915	93.569956	0.002124	0.8
1705	-0.463483	29.703005	91.770473	0.001321	0.8
1706	-0.459123	29.206562	92.677901	0.000839	0.8
1707	-0.451897	28.859715	93.322612	0.001380	0.8
1708	-0.449079	28.681599	93.657187	0.001179	0.8
1709	-0.485649	28.280911	94.418685	0.001868	0.8
1710	-0.458841	28.690799	93.639847	0.000420	0.8
1711	-0.463676	28.416562	94.159500	0.001060	0.8
1712	-0.471586	28.336388	94.312514	0.000977	0.8
1713	-0.469657	28.393804	94.202884	0.000795	0.9
1714	-0.452472	28.335134	94.314912	0.000543	0.9
1715	-0.495996	28.349836	94.286814	0.001162	0.9
1716	-0.449982	28.559487	93.887954	0.000932	0.9
1717	-0.465116	29.077780	92.916235	0.001177	0.8
1718	-0.464195	29.627909	91.906597	0.000950	0.8
1719	-0.492565	29.355747	92.403332	0.000817	0.8
1720	-0.488224	29.435105	92.257938	0.000794	0.8
1721	-0.492099	29.229802	92.635022	0.001015	0.8
1722	-0.464584	28.880143	93.284391	0.000638	0.8
1723	-0.487673	28.796366	93.441333	0.001039	0.8
1724	-0.475485	28.625968	93.762176	0.001138	0.8
1725	-0.454543	28.241358	94.494527	0.000998	0.8
1726	-0.448193	28.524959	93.953410	0.000386	0.8
1727	-0.466370	28.415844	94.160868	0.000806	0.8
1728	-0.473410	28.334015	94.317051	0.000891	0.8
1729	-0.457770	28.142659	94.684311	0.001049	0.8
1730	-0.470890	28.335736	94.313760	0.000622	1.2
1731	-0.472755	28.412184	94.167843	0.001318	1.0
1732	-0.480430	28.798873	93.436629	0.001192	1.0
1733	-0.478512	29.295295	92.514396	0.000749	0.8
1734	-0.464449	28.977777	93.102157	0.000937	1.0
1735	-0.457873	29.310561	92.486323	0.001159	0.8
1736	-0.473586	29.021975	93.019893	0.000867	0.8
1737	-0.477199	28.950467	93.153059	0.001044	0.8
1738	-0.471253	28.638631	93.738257	0.000910	0.8
1739	-0.452412	28.340511	94.304634	0.001908	0.8
1740	-0.466661	29.148312	92.785551	0.001850	0.8
1741	-0.484488	29.187712	92.712711	0.001445	0.8
1742	-0.471400	28.703547	93.615830	0.000730	0.8
1743	-0.464388	29.218793	92.655330	0.000812	0.8
1744	-0.477400	28.999798	93.061151	0.001497	0.9
1745	-0.480422	29.396367	92.328854	0.000773	0.9
1746	-0.461332	29.261737	92.576163	0.000971	0.9
1747	-0.485067	29.052485	92.963192	0.001304	0.9
1748	-0.452848	29.141337	92.798458	0.000903	0.9
1749	-0.466713	28.902757	93.242119	0.000854	1.0
1750	-0.472419	28.979376	93.099177	0.000697	0.8
1751	-0.455312	29.037546	92.990946	0.000704	0.8
1752	-0.484182	28.966402	93.123351	0.000739	0.8
1753	-0.486364	28.766784	93.496874	0.000900	0.9
1754	-0.468372	28.667486	93.683800	0.001402	0.7
1755	-0.454888	28.264315	94.450492	0.001678	0.7
1756	-0.468353	29.206462	92.678085	0.001511	0.8
1757	-0.455812	30.175937	90.922395	0.001364	0.8
1758	-0.461778	29.710281	91.757307	0.001322	0.8
1759	-0.452005	30.480219	90.384985	0.000723	0.8
1760	-0.468897	30.743250	89.925523	0.001076	0.8
1761	-0.472280	30.744901	89.922654	0.000684	0.8
1762	-0.485532	30.458050	90.423923	0.001791	0.9
1763	-0.469556	30.070291	91.110481	0.001660	0.9
1764	-0.464011	31.054244	89.388270	0.000853	0.8
1765	-0.445434	30.824466	89.784596	0.000833	0.8
1766	-0.487597	30.874299	89.698345	0.001488	0.8
1767	-0.474450	30.820220	89.791953	0.001422	0.7
1768	-0.471790	30.331369	90.647082	0.000671	0.8
1769	-0.464539	30.436781	90.461314	0.000921	0.8
1770	-0.476864	30.235170	90.817280	0.001479	0.8
1771	-0.466437	29.847476	91.509729	0.000680	1.0
1772	-0.482195	29.820869	91.557638	0.001198	0.8
1773	-0.472427	30.027969	91.186048	0.001504	0.8
1774	-0.454710	29.759732	91.667914	0.001438	1.0
1775	-0.475953	30.553572	90.256380	0.001116	1.1
1776	-0.464369	30.143821	90.979491	0.000378	1.0
1777	-0.468299	30.025212	91.190974	0.001592	0.9
1778	-0.454131	29.972215	91.285787	0.000706	0.9
1779	-0.470021	30.048430	91.149498	0.000424	1.0
1780	-0.470374	29.951199	91.323441	0.001004	0.8
1781	-0.475613	29.897043	91.420611	0.001033	0.8
1782	-0.479576	30.008760	91.220386	0.001810	0.8
1783	-0.454780	30.745796	89.921098	0.000576	0.9
1784	-0.458463	31.028206	89.433005	0.001207	0.9
1785	-0.467396	31.103650	89.303510	0.001431	0.9
1786	-0.470351	31.854195	88.035374	0.002289	0.9
1787	-0.475867	32.397700	87.139311	0.001800	0.8
1788	-0.464367	33.382843	85.560785	0.000580	0.7
1789	-0.473437	33.062779	86.067326	0.000598	0.8
1790	-0.466027	33.147202	85.933135	0.001239	0.9
1791	-0.465284	32.897506	86.331245	0.000901	0.8
1792	-0.464422	32.557388	86.879494	0.000629	0.8
1793	-0.481520	32.617063	86.782799	0.000980	0.8
1794	-0.471193	32.446810	87.059243	0.000941	0.8
1795	-0.480571	32.130912	87.576867	0.001250	0.8
1796	-0.476593	31.763077	88.187403	0.000770	1.0
1797	-0.467169	31.392413	88.811310	0.000723	1.0
1798	-0.486519	31.152484	89.219889	0.000648	0.8
1799	-0.471497	31.306048	88.957949	0.001139	0.8
1800	-0.474847	31.207671	89.125577	0.001599	0.9
1801	-0.469140	31.964831	87.851479	0.000828	0.8
1802	-0.479548	31.581890	88.491281	0.001247	0.8
1803	-0.470417	31.386035	88.822122	0.001745	0.8
1804	-0.465358	31.135858	89.248340	0.000897	0.8
1805	-0.471666	31.524924	88.587253	0.000443	0.7
1806	-0.469264	31.607095	88.448883	0.001004	0.8
1807	-0.488328	31.533214	88.573275	0.001362	0.8
1808	-0.478024	32.191515	87.477087	0.000852	0.8
1809	-0.459952	32.230560	87.412922	0.001655	0.8
1810	-0.478079	32.880874	86.357894	0.000845	0.8
1811	-0.463988	33.578787	85.253613	0.000772	0.8
1812	-0.442996	33.409815	85.518372	0.000775	0.8
1813	-0.479144	33.294924	85.699333	0.000954	0.9
1814	-0.479111	33.080569	86.039012	0.001213	1.0
1815	-0.476757	33.588987	85.237684	0.000830	0.8
1816	-0.475948	34.097905	84.450375	0.001286	0.9
1817	-0.474382	34.303880	84.135846	0.001445	0.8
1818	-0.462552	35.131370	82.895515	0.001806	0.8
1819	-0.459707	35.961886	81.686881	0.001162	0.8
1820	-0.473082	36.207478	81.336199	0.000892	0.8
1821	-0.479907	35.882149	81.801389	0.001986	0.8
1822	-0.483860	35.933991	81.726904	0.002373	0.8
1823	-0.474794	36.931049	80.320292	0.000693	0.8
1824	-0.481501	36.531129	80.878628	0.000778	0.8
1825	-0.477440	36.431986	81.018247	0.001246	0.8
1826	-0.458803	36.147121	81.422103	0.001106	0.8
1827	-0.472187	36.618396	80.756132	0.000537	0.8
1828	-0.460453	36.497423	80.926041	0.000888	0.8
1829	-0.476345	36.497979	80.925258	0.001303	1.0
1830	-0.466740	36.701845	80.639342	0.002166	0.9
1831	-0.468235	36.208473	81.334784	0.001318	0.8
1832	-0.477112	35.737450	82.010010	0.000423	0.8
1833	-0.459199	35.650913	82.135284	0.001378	0.9
1834	-0.478287	35.437324	82.446127	0.000380	1.0
1835	-0.481574	35.350718	82.572840	0.000525	0.9
1836	-0.467813	35.270723	82.690226	0.001245	0.8
1837	-0.490414	35.238106	82.738184	0.002707	0.8
1838	-0.469286	36.199937	81.346922	0.000585	0.7
1839	-0.475285	35.837798	81.865219	0.000543	0.7
1840	-0.454932	35.904950	81.768612	0.000912	0.8
1841	-0.477017	35.778106	81.951286	0.000729	0.8
1842	-0.471039	35.790533	81.933353	0.000818	0.8
1843	-0.460096	35.770200	81.962698	0.000676	0.8
1844	-0.468597	35.507339	82.343973	0.000395	0.9
1845	-0.460851	35.469507	82.399140	0.001125	0.8
1846	-0.482113	35.382137	82.526826	0.000806	0.8
1847	-0.470644	35.558744	82.269133	0.001311	0.9
1848	-0.478713	35.329206	82.604373	0.001659	0.8
1849	-0.481886	36.246655	81.280536	0.000557	1.0
1850	-0.470073	36.162247	81.400558	0.000496	0.9
1851	-0.479955	36.185559	81.367374	0.001249	0.9
1852	-0.460528	35.936301	81.723587	0.000917	0.9
1853	-0.470470	36.204880	81.339893	0.000980	0.8
1854	-0.469321	35.874491	81.812403	0.001124	0.8
1855	-0.478247	35.860224	81.832931	0.000676	0.8
1856	-0.466694	35.609556	82.195288	0.001221	0.8
1857	-0.463967	35.626577	82.170582	0.001085	0.8
1858	-0.463257	36.309677	81.191154	0.000999	0.8
1859	-0.464407	35.990002	81.646580	0.001332	0.8
1860	-0.487108	35.559097	82.268618	0.000442	0.8
1861	-0.487952	35.777194	81.952602	0.001075	0.8
1862	-0.474539	35.628742	82.167440	0.001938	0.8
1863	-0.476143	36.078074	81.520599	0.000784	0.8
1864	-0.454246	35.649690	82.137057	0.000947	0.9
1865	-0.464114	35.851381	81.845659	0.000923	1.0
1866	-0.475928	36.262549	81.257975	0.001008	0.9
1867	-0.481709	35.940364	81.717756	0.000932	0.8
1868	-0.486562	35.619734	82.180513	0.001248	0.8
1869	-0.476742	36.090891	81.502297	0.001198	0.8
1870	-0.470951	35.680184	82.092867	0.001686	0.8
1871	-0.462367	36.415618	81.041344	0.000937	0.8
1872	-0.477701	36.116794	81.465335	0.001312	0.8
1873	-0.465177	35.715044	82.042409	0.000797	0.8
1874	-0.481108	35.965402	81.681839	0.000706	0.8
1875	-0.495196	35.726221	82.026243	0.001098	0.8
1876	-0.470736	35.743204	82.001693	0.001772	0.8
1877	-0.449849	36.494134	80.930670	0.001512	0.8
1878	-0.463657	37.449269	79.608160	0.000620	0.8
1879	-0.464736	37.127093	80.049398	0.001620	0.8
1880	-0.467965	37.180255	79.976252	0.000762	0.9
1881	-0.468354	36.867055	80.409117	0.001342	0.9
1882	-0.470861	36.633186	80.735408	0.001757	0.9
1883	-0.498241	37.532810	79.494539	0.001654	0.8
1884	-0.474079	37.268635	79.854947	0.001197	0.8
1885	-0.467770	36.854753	80.426215	0.001717	0.8
1886	-0.473378	37.780192	79.159980	0.001230	0.8
1887	-0.488826	38.557394	78.126971	0.002185	0.8
1888	-0.441984	38.077969	78.760981	0.000787	0.8
1889	-0.461893	37.633868	79.357528	0.000689	0.8
1890	-0.455368	37.817807	79.109356	0.001359	0.8
1891	-0.467226	37.510102	79.525392	0.000881	0.8
1892	-0.465096	37.714766	79.248187	0.001191	0.8
1893	-0.470670	37.886541	79.017016	0.000766	0.8
1894	-0.473328	38.238609	78.547401	0.001260	0.8
1895	-0.481952	37.861194	79.051043	0.000774	0.8
1896	-0.471747	37.487498	79.556127	0.001331	1.3
1897	-0.470973	37.732616	79.224102	0.000727	0.9
1898	-0.477445	37.371436	79.714311	0.001322	1.0
1899	-0.467902	37.688451	79.283721	0.000822	1.0
1900	-0.477765	37.891961	79.009745	0.001209	0.8
1901	-0.478487	38.363581	78.382044	0.001074	0.8
1902	-0.479809	38.926036	77.646363	0.001067	0.8
1903	-0.465994	39.367322	77.078768	0.001297	0.8
1904	-0.473414	40.076995	76.183165	0.000615	0.8
1905	-0.476200	39.976870	76.308259	0.000419	0.8
1906	-0.490891	39.984056	76.299267	0.001222	0.8
1907	-0.448314	40.042267	76.226507	0.002661	0.8
1908	-0.485517	40.239717	75.980736	0.001398	0.8
1909	-0.450096	40.037356	76.232641	0.001261	0.8
1910	-0.484222	40.461422	75.706657	0.001129	0.8
1911	-0.478650	40.064378	76.198905	0.000754	0.8
1912	-0.464595	39.791633	76.540777	0.000804	0.9
1913	-0.479001	39.807117	76.521286	0.001116	1.0
1914	-0.487730	40.111478	76.140177	0.000990	0.8
1915	-0.488321	40.733934	75.372465	0.000646	0.8
1916	-0.482919	40.612475	75.521050	0.000809	0.8
