1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1028	-0.815157	445.082910	15.333036	0.008186	0.8
1029	-0.825662	446.082829	15.300212	0.007573	0.8
1030	-0.804366	445.651647	15.314349	0.008678	1.0
1031	-0.803457	445.171084	15.330136	0.006055	1.0
1032	-0.827482	444.690523	15.345956	0.010725	0.9
1033	-0.820465	444.222336	15.361400	0.008043	0.9
1034	-0.813627	443.741773	15.377284	0.006900	0.9
1035	-0.816591	444.741773	15.344267	0.006460	1.0
1036	-0.829396	445.740977	15.311418	0.007462	1.0
1037	-0.818042	445.260414	15.327199	0.009220	0.9
1038	-0.817693	446.260406	15.294397	0.009601	0.9
1039	-0.810789	446.911142	15.273127	0.009381	0.9
1040	-0.812572	446.432068	15.288780	0.007299	1.0
1041	-0.808986	447.376722	15.257945	0.007242	1.1
1042	-0.820574	446.988830	15.270591	0.007593	1.0
1043	-0.818367	446.509135	15.286260	0.007035	1.1
1044	-0.810162	447.496002	15.254060	0.008115	1.1
1045	-0.792012	447.015441	15.269723	0.008734	0.9
1046	-0.816652	448.015440	15.237166	0.007307	0.9
1047	-0.810912	448.999709	15.205257	0.008272	1.0
1048	-0.825240	449.999709	15.172974	0.006646	1.1
1049	-0.825117	450.999707	15.140828	0.006864	1.1
1050	-0.798768	451.929305	15.111066	0.009982	0.9
1051	-0.806242	451.448741	15.126437	0.004885	1.0
1052	-0.833147	451.511636	15.124424	0.008333	1.6
1053	-0.809277	451.450533	15.126380	0.007544	1.0
1054	-0.819475	452.449078	15.094477	0.008529	1.0
1055	-0.795430	451.968514	15.109814	0.006929	1.0
1056	-0.805315	451.487951	15.125182	0.008834	0.8
1057	-0.826673	452.467670	15.093884	0.005227	0.8
1058	-0.807161	452.819909	15.082663	0.005556	0.8
1059	-0.814795	453.819596	15.050908	0.007191	0.8
1060	-0.812271	453.722350	15.053991	0.007990	1.1
1061	-0.808283	454.722350	15.022347	0.007640	1.5
1062	-0.817172	455.722350	14.990835	0.007852	0.8
1063	-0.806711	455.241786	15.005962	0.008669	0.8
1064	-0.815249	456.240053	14.974573	0.006147	0.9
1065	-0.804192	457.207584	14.944276	0.006959	1.1
1066	-0.811773	456.727157	14.959305	0.006930	0.8
1067	-0.810021	457.719065	14.928309	0.008435	0.9
1068	-0.825936	458.718998	14.897192	0.008897	1.0
1069	-0.805393	459.718139	14.866229	0.007730	1.1
1070	-0.797077	460.705306	14.835764	0.007738	0.9
1071	-0.810253	461.705264	14.805030	0.007868	0.8
1072	-0.816294	461.224829	14.819781	0.007424	1.1
1073	-0.799642	461.065288	14.824685	0.009158	1.1
1074	-0.812519	461.022444	14.826003	0.007393	0.8
1075	-0.828338	460.541881	14.840799	0.008086	0.9
1076	-0.807019	461.541880	14.810043	0.008650	1.1
1077	-0.791909	461.061317	14.824807	0.005381	1.1
1078	-0.814368	460.580753	14.839601	0.007703	0.9
1079	-0.809250	460.274928	14.849031	0.007248	1.0
1080	-0.803770	461.273608	14.818282	0.009330	0.9
1081	-0.811485	460.799418	14.832866	0.006340	0.9
1082	-0.804771	460.318854	14.847675	0.007615	1.1
1083	-0.817300	461.306891	14.817259	0.008008	0.9
1084	-0.823279	461.554833	14.809646	0.007536	1.0
1085	-0.819501	462.554832	14.779019	0.008644	0.9
1086	-0.814932	463.502030	14.750126	0.008138	1.0
1087	-0.818682	464.502028	14.719745	0.006904	1.0
1088	-0.813959	465.502008	14.689490	0.007388	0.8
1089	-0.812276	465.185045	14.699066	0.007096	0.9
1090	-0.807873	466.185045	14.668895	0.009859	1.0
1091	-0.820207	465.704482	14.683379	0.008768	1.0
1092	-0.807050	466.704478	14.653272	0.007414	1.0
1093	-0.805596	467.704476	14.623288	0.008680	0.9
1094	-0.829852	467.227568	14.637572	0.009932	0.9
1095	-0.808054	468.142512	14.610192	0.007262	1.0
1096	-0.802592	468.929049	14.586737	0.008042	1.1
1097	-0.822536	469.928019	14.557055	0.007583	1.2
1098	-0.807367	470.916548	14.527802	0.007072	0.9
1099	-0.799463	471.913841	14.498408	0.007091	0.9
1100	-0.807565	471.438574	14.512401	0.006080	1.0
1101	-0.808614	472.438569	14.482991	0.007791	1.1
1102	-0.804797	473.438554	14.453699	0.006707	1.1
1103	-0.810271	474.438553	14.424526	0.007600	1.0
1104	-0.820865	474.003664	14.437199	0.009017	0.9
1105	-0.799535	473.523101	14.451228	0.007205	0.8
1106	-0.805590	473.044440	14.465229	0.007982	1.7
1107	-0.832815	472.644618	14.476945	0.006235	1.0
1108	-0.812253	472.319571	14.486484	0.006565	1.0
1109	-0.799228	471.852171	14.500223	0.007727	1.0
1110	-0.811771	471.371667	14.514373	0.008631	0.9
1111	-0.817441	470.930969	14.527376	0.010813	0.9
1112	-0.806579	470.463520	14.541194	0.006709	0.9
1113	-0.819437	471.463520	14.511666	0.007101	1.0
1114	-0.814662	470.982957	14.525841	0.009938	0.9
1115	-0.807588	471.982829	14.496379	0.006337	0.9
1116	-0.822892	472.982828	14.467034	0.008190	0.8
1117	-0.815896	472.502284	14.481121	0.009837	0.8
1118	-0.836069	473.502284	14.451837	0.006540	1.1
1119	-0.826704	474.500739	14.422715	0.006225	0.8
1120	-0.804128	474.047285	14.435926	0.007344	1.0
1121	-0.831250	473.566721	14.449954	0.007963	1.0
1122	-0.810268	473.554049	14.450324	0.006475	0.8
1123	-0.812123	474.554046	14.421164	0.008569	1.1
1124	-0.813782	474.092656	14.434603	0.007349	1.1
1125	-0.831043	475.092656	14.405507	0.007150	1.1
1126	-0.810170	476.092654	14.376527	0.006401	0.9
1127	-0.801818	475.612091	14.390439	0.007198	1.0
1128	-0.809983	475.132420	14.404352	0.007154	1.1
1129	-0.811801	476.127700	14.375514	0.007459	1.0
1130	-0.802950	477.127681	14.346655	0.006056	0.9
1131	-0.821663	476.647119	14.360509	0.006667	0.9
1132	-0.811158	477.647061	14.331712	0.007442	1.1
1133	-0.826800	478.647045	14.303029	0.009376	0.9
1134	-0.811933	479.647045	14.274460	0.007327	0.9
1135	-0.819652	479.166481	14.288175	0.006742	1.0
1136	-0.824288	478.686013	14.301914	0.005881	1.0
1137	-0.802230	478.205493	14.315680	0.007005	1.0
1138	-0.811009	477.725659	14.329454	0.008261	1.0
1139	-0.815807	478.725659	14.300779	0.006809	1.0
1140	-0.814612	478.245372	14.314537	0.007318	0.8
1141	-0.820804	479.142842	14.288850	0.006453	0.8
1142	-0.806750	478.671330	14.302334	0.007823	0.8
1143	-0.807123	478.190766	14.316102	0.007496	0.8
1144	-0.815656	479.190766	14.287481	0.008149	1.1
1145	-0.806469	480.190764	14.258974	0.007650	1.0
1146	-0.826196	479.839686	14.268969	0.010209	0.8
1147	-0.812756	480.839686	14.240536	0.006241	1.5
1148	-0.807323	481.839398	14.212224	0.008974	0.8
1149	-0.831267	481.371081	14.225473	0.008150	0.8
1150	-0.818913	480.890517	14.239094	0.008181	1.1
1151	-0.817628	481.890517	14.210779	0.006556	1.0
1152	-0.824713	481.431345	14.223767	0.007012	0.9
1153	-0.817383	482.430805	14.195528	0.007505	0.9
1154	-0.815726	481.950243	14.209092	0.007091	1.1
1155	-0.794507	482.815207	14.184697	0.008692	1.1
1156	-0.823225	483.810945	14.156718	0.007575	0.8
1157	-0.818052	484.810945	14.128730	0.008229	0.9
1158	-0.803630	485.810945	14.100852	0.007934	1.0
1159	-0.793880	485.330381	14.114235	0.007033	1.0
1160	-0.831991	486.330381	14.086415	0.010444	1.1
1161	-0.819971	485.851559	14.099722	0.008042	0.9
1162	-0.808491	485.371003	14.113103	0.007695	0.9
1163	-0.812146	486.370850	14.085291	0.006511	0.9
1164	-0.822345	487.365517	14.057732	0.007635	1.0
1165	-0.807896	487.851763	14.044299	0.009772	1.1
1166	-0.805014	488.851763	14.016753	0.007315	1.0
1167	-0.811070	488.371348	14.029973	0.007598	0.9
1168	-0.815415	487.897695	14.043031	0.006407	0.9
1169	-0.822228	487.628131	14.050474	0.007557	1.0
1170	-0.813828	487.147567	14.063761	0.010165	0.9
1171	-0.820706	488.147567	14.036139	0.007103	1.0
1172	-0.816377	487.667004	14.049400	0.007555	0.9
1173	-0.809719	488.664554	14.021901	0.006555	0.9
1174	-0.816277	489.664554	13.994443	0.007948	0.9
1175	-0.811586	490.664554	13.967093	0.008634	1.1
1176	-0.822348	491.664554	13.939848	0.008023	1.1
1177	-0.799463	491.183991	13.952928	0.007433	1.0
1178	-0.817696	490.703428	13.966031	0.007957	0.9
1179	-0.807799	491.700308	13.938876	0.008151	1.0
1180	-0.821353	492.700308	13.911742	0.006877	0.9
1181	-0.814043	493.700276	13.884714	0.007474	0.9
1182	-0.809887	493.709172	13.884474	0.008405	1.1
1183	-0.825676	493.229546	13.897424	0.008504	1.1
1184	-0.810739	494.158205	13.872372	0.006719	0.9
1185	-0.794697	495.115370	13.846645	0.005486	1.0
1186	-0.821355	496.059920	13.821350	0.008125	1.0
1187	-0.815690	497.050081	13.794933	0.010300	2.0
1188	-0.818592	498.050081	13.768356	0.007512	1.3
1189	-0.823903	499.050081	13.741881	0.007738	1.8
1190	-0.815747	498.584733	13.754188	0.007319	2.0
1191	-0.822584	499.578532	13.727931	0.009506	0.9
1192	-0.821595	500.578532	13.701611	0.007844	0.8
1193	-0.811120	500.097972	13.714247	0.008150	0.8
1194	-0.813700	501.097874	13.687982	0.005618	0.8
1195	-0.802758	502.097871	13.661815	0.007608	0.8
1196	-0.808124	501.628531	13.674083	0.005903	0.8
1197	-0.820595	502.628514	13.647970	0.009288	0.8
1198	-0.821886	503.628514	13.621955	0.006764	0.8
1199	-0.821837	504.499700	13.599372	0.007375	1.5
1200	-0.821100	505.472510	13.574244	0.005015	0.9
1201	-0.805193	505.072290	13.584571	0.008293	1.1
1202	-0.818679	504.591809	13.596989	0.007389	1.1
1203	-0.818436	505.080943	13.584347	0.006316	1.0
1204	-0.820118	506.080943	13.558574	0.006715	0.9
1205	-0.809306	505.697898	13.568435	0.006682	0.7
1206	-0.802830	505.217393	13.580825	0.008414	0.9
1207	-0.824733	504.739789	13.593162	0.008211	0.8
1208	-0.829523	505.020620	13.585905	0.010380	1.0
1209	-0.814180	506.020620	13.560126	0.009003	1.0
1210	-0.801868	505.540056	13.572502	0.007790	1.0
1211	-0.824167	506.535566	13.546890	0.009114	0.8
1212	-0.818126	506.055407	13.559231	0.008861	0.8
1213	-0.813099	507.055407	13.533554	0.006951	1.0
1214	-0.812140	506.652463	13.543889	0.008368	1.1
1215	-0.819308	507.113115	13.532075	0.007263	1.1
1216	-0.821302	506.973209	13.535661	0.005349	0.9
1217	-0.804746	507.973209	13.510072	0.008776	1.0
1218	-0.814736	508.678054	13.492094	0.007295	1.0
1219	-0.807659	508.197491	13.504346	0.007568	1.0
1220	-0.795348	508.961154	13.484887	0.008809	0.8
1221	-0.820851	509.961154	13.459490	0.007836	0.9
1222	-0.825532	509.482666	13.471630	0.008312	1.0
1223	-0.804630	510.482666	13.446283	0.007474	1.1
1224	-0.814771	510.377372	13.448947	0.006079	0.9
1225	-0.801087	509.896841	13.461120	0.007007	0.9
1226	-0.820305	509.416676	13.473306	0.008560	0.9
1227	-0.830709	509.012447	13.483582	0.006792	1.0
1228	-0.818572	510.010879	13.458229	0.008881	1.1
1229	-0.802698	510.957662	13.434276	0.007076	0.9
1230	-0.802180	510.624715	13.442690	0.007411	0.9
1231	-0.811057	511.624695	13.417452	0.008117	1.0
1232	-0.817668	511.473375	13.421265	0.007977	1.0
1233	-0.818002	512.473374	13.396107	0.004799	1.0
1234	-0.814879	513.473373	13.371042	0.007957	0.9
1235	-0.809909	514.468307	13.346198	0.007485	0.9
1236	-0.792950	514.748358	13.339222	0.006951	1.0
1237	-0.801230	515.748250	13.314373	0.008548	1.1
1238	-0.820554	516.093337	13.305818	0.006295	1.0
1239	-0.809085	515.684079	13.315965	0.008841	0.9
1240	-0.804309	515.316362	13.325094	0.007860	0.9
1241	-0.806173	516.316362	13.300295	0.008492	1.1
1242	-0.822665	516.088108	13.305947	0.007483	1.1
1243	-0.804930	517.088107	13.281219	0.009530	1.0
1244	-0.812271	516.608508	13.293067	0.006560	1.0
1245	-0.806514	516.342217	13.299655	0.008276	1.1
1246	-0.816003	517.337271	13.275072	0.009119	1.1
1247	-0.804038	516.874409	13.286496	0.007800	1.1
1248	-0.806822	516.406628	13.298061	0.007935	0.8
1249	-0.808822	515.926064	13.309963	0.007265	0.8
1250	-0.811795	516.923026	13.285295	0.006990	0.8
1251	-0.801156	516.442472	13.297174	0.007005	0.9
1252	-0.823773	516.802180	13.288280	0.010546	1.0
1253	-0.805412	517.802180	13.263618	0.007409	1.0
1254	-0.809001	517.321616	13.275458	0.007182	0.8
1255	-0.806448	518.321593	13.250844	0.008093	0.9
1256	-0.811492	519.321593	13.226320	0.008170	1.0
1257	-0.806484	520.321593	13.201886	0.007486	1.3
1258	-0.802198	521.321593	13.177543	0.006917	1.0
1259	-0.815433	522.073041	13.159309	0.007106	1.2
1260	-0.814449	523.063045	13.135364	0.008930	1.0
1261	-0.805223	524.063045	13.111265	0.007206	1.0
1262	-0.809209	523.867510	13.115970	0.007233	0.8
1263	-0.805048	524.867510	13.091943	0.006324	0.8
1264	-0.802028	525.867473	13.068004	0.006251	0.8
1265	-0.816092	525.909308	13.067004	0.011169	1.0
1266	-0.818237	525.428894	13.078492	0.008023	1.0
1267	-0.811270	526.428659	13.054607	0.006703	1.0
1268	-0.822810	525.948784	13.066061	0.008528	0.8
1269	-0.807022	526.880246	13.043847	0.008074	1.0
1270	-0.821617	526.399683	13.055298	0.010041	1.0
1271	-0.829422	527.399683	13.031492	0.007250	0.9
1272	-0.812123	526.921039	13.042876	0.005814	1.3
1273	-0.806057	526.461852	13.053816	0.007835	1.1
1274	-0.813437	527.461851	13.030015	0.010949	1.1
1275	-0.820799	526.981288	13.041442	0.007691	0.9
1276	-0.811968	527.981288	13.017686	0.008160	0.9
1277	-0.808147	528.981285	12.994017	0.005933	0.9
1278	-0.817480	529.127287	12.990568	0.009784	0.9
1279	-0.818441	528.945962	12.994852	0.007182	1.0
1280	-0.809141	529.553351	12.980515	0.007465	1.0
1281	-0.822103	529.463355	12.982637	0.007089	0.9
1282	-0.810902	528.982792	12.993981	0.007459	0.9
1283	-0.806214	529.982779	12.970398	0.007414	0.9
1284	-0.791741	529.502320	12.981719	0.008148	1.2
1285	-0.805311	529.021756	12.993061	0.007373	1.0
1286	-0.815702	530.021736	12.969481	0.007688	1.0
1287	-0.809848	529.541173	12.980802	0.006866	0.9
1288	-0.811087	529.060881	12.992137	0.007092	0.9
1289	-0.815659	528.614205	13.002696	0.008992	1.1
1290	-0.816927	528.310372	13.009888	0.008770	1.2
1291	-0.813194	529.303331	12.986413	0.006585	0.9
1292	-0.815879	528.822767	12.997763	0.008735	0.9
1293	-0.808659	528.342239	13.009133	0.007512	1.0
1294	-0.811510	527.869220	13.020344	0.007455	1.0
1295	-0.833891	527.388664	13.031754	0.009304	0.9
1296	-0.801686	528.388664	13.008034	0.006063	0.8
1297	-0.819629	527.908101	13.019422	0.007207	1.1
1298	-0.820857	528.904580	12.995829	0.006978	1.0
1299	-0.816475	528.538744	13.004481	0.008666	0.9
1300	-0.815310	529.256095	12.987527	0.006712	1.0
1301	-0.816164	528.775778	12.998874	0.006767	1.0
1302	-0.827865	529.775770	12.975273	0.008978	1.1
1303	-0.826693	530.775638	12.951761	0.008255	0.9
1304	-0.821559	530.295078	12.963051	0.008188	0.9
1305	-0.817622	531.186617	12.942121	0.007035	1.6
1306	-0.809928	530.730322	12.952825	0.007428	1.0
1307	-0.816014	530.249791	12.964116	0.008538	1.0
1308	-0.830927	529.769228	12.975427	0.009163	0.9
1309	-0.807096	530.769228	12.951911	0.006484	0.8
1310	-0.817549	530.288959	12.963195	0.006548	0.9
1311	-0.817724	529.808396	12.974505	0.009216	0.8
1312	-0.820794	529.328017	12.985830	0.006868	1.0
1313	-0.807439	530.327738	12.962283	0.006425	1.0
1314	-0.819105	531.326264	12.938849	0.008613	1.0
1315	-0.820797	532.326264	12.915465	0.005856	0.9
1316	-0.815681	532.394376	12.913876	0.006659	1.1
1317	-0.829288	533.394375	12.890582	0.007139	0.9
1318	-0.803107	534.008079	12.876328	0.008110	0.9
1319	-0.814669	534.595626	12.862711	0.006252	1.0
1320	-0.788302	534.618998	12.862170	0.006296	1.0
1321	-0.811429	535.549716	12.840661	0.008572	1.0
1322	-0.816603	535.476448	12.842352	0.009625	0.8
1323	-0.813940	536.476447	12.819315	0.007979	1.0
1324	-0.816968	536.010176	12.830046	0.009643	1.0
1325	-0.813437	535.529612	12.841125	0.007752	0.8
1326	-0.814764	535.049052	12.852223	0.008004	0.9
1327	-0.805869	534.568495	12.863339	0.007041	1.0
1328	-0.824089	534.088184	12.874470	0.006735	1.1
1329	-0.801348	533.607621	12.885626	0.006650	0.9
1330	-0.828504	534.606587	12.862458	0.007171	0.9
1331	-0.815025	535.445464	12.843067	0.007901	1.1
1332	-0.807803	534.964901	12.854168	0.008054	1.0
1333	-0.822890	535.936051	12.831754	0.005692	0.9
1334	-0.814826	535.931914	12.831849	0.008591	0.9
1335	-0.816514	536.931782	12.808853	0.009741	1.0
1336	-0.810088	537.803062	12.788882	0.006549	1.0
1337	-0.820345	538.803061	12.766036	0.007177	1.1
1338	-0.818395	539.803061	12.743272	0.008838	1.0
1339	-0.812065	539.322498	12.754202	0.009480	0.8
1340	-0.816914	540.322480	12.731480	0.006664	1.0
1341	-0.826774	541.322480	12.708840	0.007335	1.0
1342	-0.814430	540.841916	12.719710	0.008325	1.0
1343	-0.805963	540.583036	12.725573	0.007143	1.1
1344	-0.815592	540.102473	12.736472	0.005526	1.0
1345	-0.819197	539.621910	12.747390	0.007184	1.1
1346	-0.796102	540.594541	12.725313	0.007919	1.1
1347	-0.814096	541.130437	12.713181	0.009464	1.0
1348	-0.817385	542.122704	12.690780	0.006385	0.9
1349	-0.822459	543.122675	12.668284	0.009097	0.8
1350	-0.810456	542.642111	12.679085	0.008632	0.8
1351	-0.827188	542.161981	12.689895	0.005873	0.8
1352	-0.802904	541.681424	12.700732	0.008085	0.8
1353	-0.816323	542.681414	12.678201	0.007203	1.0
1354	-0.815204	543.681414	12.655749	0.006213	1.0
1355	-0.818342	543.200861	12.666528	0.008668	1.1
1356	-0.819263	542.836929	12.674704	0.008087	1.1
1357	-0.813450	542.356365	12.685516	0.007730	1.0
1358	-0.826180	543.356365	12.663038	0.006787	0.9
1359	-0.825475	543.292500	12.664471	0.008889	1.2
1360	-0.804849	544.292497	12.642068	0.006915	0.9
1361	-0.812137	545.292484	12.619744	0.006829	0.9
1362	-0.812291	546.292476	12.597499	0.006858	0.9
1363	-0.819440	547.292476	12.575331	0.007328	1.1
1364	-0.820819	547.985619	12.560012	0.006654	0.9
1365	-0.799048	547.661558	12.567169	0.007405	0.9
1366	-0.819608	548.661558	12.545109	0.007388	1.0
1367	-0.810839	548.180994	12.555701	0.006202	1.0
1368	-0.821313	547.976066	12.560223	0.008362	0.9
1369	-0.803960	548.976066	12.538186	0.006827	0.9
1370	-0.820956	549.974159	12.516269	0.008100	0.9
1371	-0.800027	550.948849	12.494939	0.008062	1.0
1372	-0.803568	550.468286	12.505447	0.006173	1.0
1373	-0.800718	551.467930	12.483610	0.007624	1.0
1374	-0.820983	550.987370	12.494098	0.009094	1.1
1375	-0.811843	551.987370	12.472293	0.009234	1.0
1376	-0.806643	551.506807	12.482762	0.007653	0.9
1377	-0.815809	552.506807	12.460996	0.006873	1.0
1378	-0.825211	553.499944	12.439455	0.006758	1.5
1379	-0.800544	553.019380	12.449869	0.005389	0.9
1380	-0.805475	554.019043	12.428225	0.009756	0.8
1381	-0.810799	553.541285	12.438560	0.007074	0.8
1382	-0.811870	554.541285	12.416948	0.006536	0.9
1383	-0.818051	555.541284	12.395411	0.005696	0.9
1384	-0.799558	556.530713	12.374175	0.007051	1.1
1385	-0.822250	557.530622	12.352788	0.008421	1.1
1386	-0.809773	557.050059	12.363058	0.005961	1.0
1387	-0.817261	556.569495	12.373344	0.008045	0.9
1388	-0.798599	556.088932	12.383648	0.007042	1.0
1389	-0.818121	557.088409	12.362237	0.007169	1.0
1390	-0.820971	557.991718	12.342951	0.009106	1.1
1391	-0.809422	557.511158	12.353204	0.008072	1.0
1392	-0.814614	557.032249	12.363439	0.006671	0.9
1393	-0.809446	558.026086	12.342218	0.006077	0.9
1394	-0.818123	559.025215	12.320958	0.007411	0.8
1395	-0.806502	560.025214	12.299752	0.007740	0.8
1396	-0.806453	559.544669	12.309933	0.008019	0.9
1397	-0.814874	560.544107	12.288778	0.006908	0.9
1398	-0.813593	560.064091	12.298929	0.009259	1.0
1399	-0.816818	560.231698	12.295383	0.006047	1.5
1400	-0.813765	561.027251	12.278577	0.007640	1.2
1401	-0.807455	560.551558	12.288620	0.008887	1.0
1402	-0.820615	561.550058	12.267557	0.008262	0.8
1403	-0.810202	562.550058	12.246535	0.005881	0.8
1404	-0.806884	562.070074	12.256616	0.006705	0.8
1405	-0.822092	562.609477	12.245288	0.007404	1.0
1406	-0.812857	562.139826	12.255150	0.006271	0.9
1407	-0.816020	563.138283	12.234203	0.007465	1.0
1408	-0.831012	564.138250	12.213295	0.006080	1.0
1409	-0.813394	565.138155	12.192460	0.006306	0.8
1410	-0.824829	565.274406	12.189627	0.007731	1.0
1411	-0.824805	566.274406	12.168870	0.006481	1.1
1412	-0.820378	566.906345	12.155790	0.006621	1.0
1413	-0.809129	566.425804	12.165734	0.007591	1.0
1414	-0.804160	567.425804	12.145059	0.008230	0.9
1415	-0.804027	568.425802	12.124454	0.007505	1.0
1416	-0.811455	567.945238	12.134347	0.007806	1.1
1417	-0.813787	568.821347	12.116323	0.007156	1.1
1418	-0.811995	568.341179	12.126195	0.006943	1.1
1419	-0.808164	567.860884	12.136086	0.007389	0.9
1420	-0.819718	568.860883	12.115511	0.009611	0.9
1421	-0.816079	569.860883	12.095006	0.006249	0.9
1422	-0.819300	569.380320	12.104852	0.005766	1.1
1423	-0.805613	569.307800	12.106339	0.007931	1.3
1424	-0.824668	568.831259	12.116120	0.009202	1.2
1425	-0.820267	569.477594	12.102857	0.008810	1.4
1426	-0.822428	568.997030	12.112715	0.006737	1.0
1427	-0.825414	569.990609	12.092351	0.007851	0.9
1428	-0.808140	570.990288	12.071931	0.008222	0.9
1429	-0.823054	571.125619	12.069172	0.008122	0.9
1430	-0.810490	570.645055	12.078976	0.006275	1.0
1431	-0.815638	570.164510	12.088794	0.008418	1.1
1432	-0.819768	569.707551	12.098146	0.006223	1.0
1433	-0.814251	569.400856	12.104431	0.008588	1.1
1434	-0.817064	570.388861	12.084208	0.006125	0.9
1435	-0.814935	569.908389	12.094034	0.007624	0.8
1436	-0.820079	570.908367	12.073602	0.007427	1.0
1437	-0.812296	570.551813	12.080879	0.008957	1.1
1438	-0.802561	570.071261	12.090701	0.006586	1.0
1439	-0.812280	571.071261	12.070280	0.005692	1.0
1440	-0.821568	570.590697	12.080085	0.008070	1.2
1441	-0.813010	570.143576	12.089222	0.005654	1.0
1442	-0.815761	570.963348	12.072481	0.006432	1.0
1443	-0.821951	571.957502	12.052240	0.006893	0.9
1444	-0.823619	572.957500	12.031949	0.009028	1.0
1445	-0.819438	573.957500	12.011725	0.010035	1.0
1446	-0.816464	573.476937	12.021436	0.006757	1.1
1447	-0.805354	573.064289	12.029786	0.008606	1.1
1448	-0.819388	572.583936	12.039521	0.005274	1.2
1449	-0.815496	573.079045	12.029487	0.008520	1.2
1450	-0.809894	574.073207	12.009390	0.007310	1.0
1451	-0.810035	575.073206	11.989242	0.006378	1.2
1452	-0.813947	576.073158	11.969163	0.008532	0.9
1453	-0.823260	575.705643	11.976535	0.007004	0.9
1454	-0.814234	576.705600	11.956499	0.008019	0.8
1455	-0.822398	576.225183	11.966117	0.006763	0.8
1456	-0.813006	575.744621	11.975753	0.007434	1.1
1457	-0.828537	575.264174	11.985403	0.007682	1.1
1458	-0.805805	574.783624	11.995070	0.007886	0.8
1459	-0.814474	574.303144	12.004751	0.008200	0.8
1460	-0.805724	575.303144	11.984619	0.007526	0.8
1461	-0.821200	576.303144	11.964555	0.009630	1.1
1462	-0.816414	575.822580	11.974189	0.009812	1.0
1463	-0.800473	576.822575	11.954159	0.007473	1.0
1464	-0.817111	577.822575	11.934196	0.007140	0.9
1465	-0.817380	577.354277	11.943537	0.006188	0.9
1466	-0.826766	576.889401	11.952823	0.008006	1.1
1467	-0.798055	576.424807	11.962118	0.006366	1.0
1468	-0.820738	577.424807	11.942129	0.007722	0.9
1469	-0.812957	578.424406	11.922214	0.007864	0.9
1470	-0.811454	579.424399	11.902358	0.006091	1.0
1471	-0.824695	580.421254	11.882630	0.008793	0.9
1472	-0.817302	581.421253	11.862905	0.008258	1.0
1473	-0.822159	580.940690	11.872376	0.006852	0.9
1474	-0.828792	581.635191	11.858694	0.007777	0.9
1475	-0.811966	581.154628	11.868158	0.007918	1.0
1476	-0.801559	581.957282	11.852359	0.006733	1.1
1477	-0.806166	581.489110	11.861569	0.006915	1.1
1478	-0.807481	581.008547	11.871038	0.006510	0.9
1479	-0.818772	580.527983	11.880522	0.006785	0.8
1480	-0.795944	581.521149	11.860938	0.006570	1.1
1481	-0.813755	581.040694	11.870404	0.005701	1.1
1482	-0.817411	581.136424	11.868517	0.009501	1.1
1483	-0.813706	580.655861	11.877996	0.008651	0.9
1484	-0.807359	581.655810	11.858288	0.007791	0.9
1485	-0.824939	581.179548	11.867667	0.008611	1.1
1486	-0.807369	581.218472	11.866900	0.007040	1.2
1487	-0.815226	580.738727	11.876361	0.006581	1.1
1488	-0.815793	581.697632	11.857465	0.007219	0.9
1489	-0.811650	582.697631	11.837824	0.008579	0.9
1490	-0.826424	582.217072	11.847254	0.007600	1.1
1491	-0.824512	581.736661	11.856697	0.007086	1.1
1492	-0.808747	581.257942	11.866122	0.007654	1.0
1493	-0.809205	581.990291	11.851710	0.007130	1.0
1494	-0.805476	581.509728	11.861163	0.007583	0.9
1495	-0.808186	581.029167	11.870631	0.005672	1.0
1496	-0.790185	580.548732	11.880112	0.007169	1.0
1497	-0.808158	581.548218	11.860405	0.005446	0.8
1498	-0.805235	581.912914	11.853231	0.006905	0.9
1499	-0.803745	582.881136	11.834227	0.008617	0.8
1500	-0.826228	582.400572	11.843652	0.009495	1.0
1501	-0.821760	583.234131	11.827313	0.007629	1.1
1502	-0.814721	584.234119	11.807771	0.008826	0.9
1503	-0.820212	585.234119	11.788294	0.009023	1.0
1504	-0.812403	584.754493	11.797628	0.008246	0.9
1505	-0.828836	584.534754	11.801909	0.007423	0.9
1506	-0.806954	584.054191	11.811283	0.007513	1.0
1507	-0.816190	585.036939	11.792130	0.006613	1.1
1508	-0.816715	586.026882	11.772899	0.008213	1.1
1509	-0.810221	585.546319	11.782227	0.007267	1.0
1510	-0.813529	586.524450	11.763257	0.005966	1.0
1511	-0.812222	587.417258	11.745995	0.008485	1.0
1512	-0.824585	588.417254	11.726721	0.008982	1.0
1513	-0.828173	587.983602	11.735072	0.006525	0.8
1514	-0.816083	587.503503	11.744330	0.006188	0.9
1515	-0.812603	587.042606	11.753233	0.010477	0.8
1516	-0.813925	588.042606	11.733935	0.006625	1.0
1517	-0.819911	587.562044	11.743201	0.007641	1.0
1518	-0.816199	587.226395	11.749681	0.005690	0.8
1519	-0.814704	586.965474	11.754724	0.007753	1.0
1520	-0.811224	586.484910	11.764023	0.008056	0.9
1521	-0.817895	587.484908	11.744689	0.007275	1.0
1522	-0.834252	588.484831	11.725421	0.008880	0.9
1523	-0.806193	589.484694	11.706217	0.007929	1.0
1524	-0.806864	589.467891	11.706539	0.009400	1.0
1525	-0.820346	590.329887	11.690032	0.006502	0.9
